source_file,text,links,html,field_name
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Bayramusta, M., Nasir, V.A. (2016), ""A Fad or Future of IT?: A comprehensive literature review on the cloud computing research"", International Journal of Information Management, Vol: 36, No: 4, pp. 635-644 (SSCI) .",,"<li>Bayramusta, M., Nasir, V.A. (2016), ""A Fad or Future of IT?: A comprehensive literature review on the cloud computing research"", International Journal of Information Management, Vol: 36, No: 4, pp. 635-644 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Arkali, G., Nasir, V.A. (2016), ""Yükseköğretimde Uluslararasılaşma: En Çok Öğrenci Alan Ülkeler ve Türkiye Perspektifinden 1999-2013 Yıllarına Bakış"", Journal of Higher Education and Science, Vol: 6, No: 3, pp. 288-297. DOI: 10.5961/jhes.2016.00x.",,"<li>Arkali, G., Nasir, V.A. (2016), ""Yükseköğretimde Uluslararasılaşma: En Çok Öğrenci Alan Ülkeler ve Türkiye Perspektifinden 1999-2013 Yıllarına Bakış"", Journal of Higher Education and Science, Vol: 6, No: 3, pp. 288-297. DOI: 10.5961/jhes.2016.00x.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Ari, E., Nasir, A. (2015), ""A Review of Literature on Consumers’ Online Purchase Intentions"", Journal of Customer Behavior, Vol: 14, No: 3, pp. 215-233.",,"<li>Ari, E., Nasir, A. (2015), ""A Review of Literature on Consumers’ Online Purchase Intentions"", Journal of Customer Behavior, Vol: 14, No: 3, pp. 215-233.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Nasır, V.A., Karakaya, F. (2014), ""Underlying Motivations of Organic Food Purchase Intentions"", Agribusiness: An International Journal, Vol: 30, No: 3, pp. 290-308 (SSCI) .",,"<li>Nasır, V.A., Karakaya, F. (2014), ""Underlying Motivations of Organic Food Purchase Intentions"", Agribusiness: An International Journal, Vol: 30, No: 3, pp. 290-308 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Karakaya, F, Quigley, C., Bingham, F., Hari, J., Nasir, V. A. (2014), ""Business Students’ Perception of Sales Careers: Differences Between Students in Switzerland, Turkey, and the United States"", Journal of Education for Business, Vol: 89, No: 1, pp. 13-19. DOI: 10.1080/08832323.2012.740520 (e-SCI).",,"<li>Karakaya, F, Quigley, C., Bingham, F., Hari, J., Nasir, V. A. (2014), ""Business Students’ Perception of Sales Careers: Differences Between Students in Switzerland, Turkey, and the United States"", Journal of Education for Business, Vol: 89, No: 1, pp. 13-19. DOI: 10.1080/08832323.2012.740520 (e-SCI).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Bozanta, A., Nasir, V.A. (2014), ""Usage of Agent-Based Modeling and Simulation in Marketing"", Journal of Advanced Management Science, Vol: 2, No: 3, pp. 240-245.",,"<li>Bozanta, A., Nasir, V.A. (2014), ""Usage of Agent-Based Modeling and Simulation in Marketing"", Journal of Advanced Management Science, Vol: 2, No: 3, pp. 240-245.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Nasir, V. A., Karakaya, F. (2014), ""Consumer Segments in Organic Foods Market"", Journal of Consumer Marketing, Vol: 31, No: 4, pp. 263-277 (Scopus, e-SCI).",,"<li>Nasir, V. A., Karakaya, F. (2014), ""Consumer Segments in Organic Foods Market"", Journal of Consumer Marketing, Vol: 31, No: 4, pp. 263-277 (Scopus, e-SCI).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Nasir, V.A., Ozturan, M., Kiran, S. (2011), (2011), ""Beliefs About and Attitudes Towards Online Advertising"", The Business Review, Cambridge, Vol: 17, No: 2, pp. 61-67.",,"<li>Nasir, V.A., Ozturan, M., Kiran, S. (2011), (2011), ""Beliefs About and Attitudes Towards Online Advertising"", The Business Review, Cambridge, Vol: 17, No: 2, pp. 61-67.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Ozturan, M., Nasir, V.A., Kiran, S. (2011), ""Consumers’ Beliefs About Companies Using Online Advertising"", The Business Review, Cambridge, Vol: 17, No: 2, pp. 147-152..",,"<li>Ozturan, M., Nasir, V.A., Kiran, S. (2011), ""Consumers’ Beliefs About Companies Using Online Advertising"", The Business Review, Cambridge, Vol: 17, No: 2, pp. 147-152..</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Kimiloglu, H., Nasir, V.A., Nasir, S. (2010), ""Discovering Behavioral Segments in the Mobile Phone Market"", Journal of Consumer Marketing, Vol: 27, No: 5, pp. 401-413 (Scopus, e-SCI).",,"<li>Kimiloglu, H., Nasir, V.A., Nasir, S. (2010), ""Discovering Behavioral Segments in the Mobile Phone Market"", Journal of Consumer Marketing, Vol: 27, No: 5, pp. 401-413 (Scopus, e-SCI).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Nasir, V.A., Altinbasak, I. (2009), ""The Standardization/Adaptation Debate: Creating a Framework for the New Millenium"", Strategic Management Review, Vol: 3, No: 1, pp. 17-50.",,"<li>Nasir, V.A., Altinbasak, I. (2009), ""The Standardization/Adaptation Debate: Creating a Framework for the New Millenium"", Strategic Management Review, Vol: 3, No: 1, pp. 17-50.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Nasir, S., Nasir, V. A. (2005), ""Analyzing the Role of Customer Base Differences in Developing Customer Relationship Management Strategies"", The Journal of American Academy of Business, Vol: 7, No: 2, pp. 32-38.",,"<li>Nasir, S., Nasir, V. A. (2005), ""Analyzing the Role of Customer Base Differences in Developing Customer Relationship Management Strategies"", The Journal of American Academy of Business, Vol: 7, No: 2, pp. 32-38.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Nasir, V. A. (2005), ""A Review of Salient Dimensions of On-line Market Research: Is On-line Research Better?"", Journal of Internet Business, Vol: 2, pp. 1-22.",,"<li>Nasir, V. A. (2005), ""A Review of Salient Dimensions of On-line Market Research: Is On-line Research Better?"", Journal of Internet Business, Vol: 2, pp. 1-22.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Nasir, V.A. (2004), ""E-consumer Complaints About On-line Stores"", Journal of Consumer Satisfaction, Dissatisfaction and Complaining Behavior, Vol: 17, pp. 68-87.",,"<li>Nasir, V.A. (2004), ""E-consumer Complaints About On-line Stores"", Journal of Consumer Satisfaction, Dissatisfaction and Complaining Behavior, Vol: 17, pp. 68-87.<br/> </li>",field-name-field-international-article
mis.bogazici.edu.tr_content_aslihan-nasir.html,None,,,field-name-field-books-book
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Nasir, V.A. (2012), ""Sürdürülebilir Kalkınma için Yükseköğretim Politika ve Stratejileri"", Yükseköğretim Dergisi, Cilt: 2, Sayı: 3, ss. 137-141.",,"<li>Nasir, V.A. (2012), ""Sürdürülebilir Kalkınma için Yükseköğretim Politika ve Stratejileri"", Yükseköğretim Dergisi, Cilt: 2, Sayı: 3, ss. 137-141.</li>",field-name-field-national-articles
mis.bogazici.edu.tr_content_aslihan-nasir.html,"Nasır, A., Deniz, E.U., Çetin, A., Özgen, Ö. (2008), ""The Content Analysis of Turkish Banks’ Web Sites for CRM Related Applications"", Yönetim: Istanbul Üniversitesi İşletme Fakültesi İşletme İktisadi Enstitüsü Dergisi, Cilt: 19, Sayı: 59, ss. 18-26.",,"<li>Nasır, A., Deniz, E.U., Çetin, A., Özgen, Ö. (2008), ""The Content Analysis of Turkish Banks’ Web Sites for CRM Related Applications"", Yönetim: Istanbul Üniversitesi İşletme Fakültesi İşletme İktisadi Enstitüsü Dergisi, Cilt: 19, Sayı: 59, ss. 18-26.<br/> </li>",field-name-field-national-articles
mis.bogazici.edu.tr_content_aslihan-nasir.html,None,,,field-name-field-international-abstracts
mis.bogazici.edu.tr_content_aslihan-nasir.html,None,,,field-name-field-national-abstracts
mis.bogazici.edu.tr_content_asli-sencer.html,Prof. Dr.,,,field-name-field-body-computed
mis.bogazici.edu.tr_content_asli-sencer.html,asli.sencer@bogazici.edu.tr,,,field-name-field-email
mis.bogazici.edu.tr_content_asli-sencer.html,+90 (212) 359 6934B208,,,field-name-field-phone-number
mis.bogazici.edu.tr_content_asli-sencer.html,http://bis.boun.edu.tr/staff/asli-sencer/,,,field-name-field-website
mis.bogazici.edu.tr_content_asli-sencer.html,"Education:Undergraduate:ODTU,Industrial EngineeringM.A.:Bilkent University, Industrial EngineeringPh.D.:Bogazici University, Industrial Engineering",,,field-name-field-education
mis.bogazici.edu.tr_content_asli-sencer.html,Courses Taught:MIS 432 - Supply Chain ManagementMIS 463 - Decision Support Systems for BusinessMIS 492 - ProjectMIS 518 - Advanced Operations ManagementMIS 590 - Sp.Tp. Business Process ManagementBIS 517 - Decision Making with Information SystemsBIS 556 - Business Process Management,,,field-name-field-courses-taught
mis.bogazici.edu.tr_content_asli-sencer.html,Research Interests:Supply Chain ManagementDigital TransformationAnalytical Decision MakingBusiness Process ManagementDecision Support Systems,,,field-name-field-research-interests
mis.bogazici.edu.tr_content_asli-sencer.html,"Okay, N. C., Sencer, A., Taskin, N. (2024). Quantitative Indicators for Environmental and Social Sustainability Performance Assessment of the Supply Chain. Environment, Development and Sustainability, pp. 1-21.https://doi.org/10.1007/s10668-024-05210-3(SCIE)",https://doi.org/10.1007/s10668-024-05210-3,"<li>Okay, N. C., Sencer, A., Taskin, N. (2024). Quantitative Indicators for Environmental and Social Sustainability Performance Assessment of the Supply Chain. Environment, Development and Sustainability, pp. 1-21. <a href=""https://doi.org/10.1007/s10668-024-05210-3"">https://doi.org/10.1007/s10668-024-05210-3</a> (SCIE)</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_asli-sencer.html,"Sencer, A., Karaismailoglu, A. (2022), ""A Simulation and Analytic Hierarchy Process Based Decision Support System for Air Cargo Warehouse Design"", Simulation: Transactions of the Society for Modeling and Simulation International, Vol: 98, No: 3, pp. 235-255 (SCIE) .",,"<li>Sencer, A., Karaismailoglu, A. (2022), ""A Simulation and Analytic Hierarchy Process Based Decision Support System for Air Cargo Warehouse Design"", Simulation: Transactions of the Society for Modeling and Simulation International, Vol: 98, No: 3, pp. 235-255 (SCIE) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_asli-sencer.html,"Alacam, S., Sencer, A. (2021), ""Using Blockchain Technology to Foster Collaboration among Shippers and Carriers in the Trucking Industry: A Design Science Research Approach"", Logistics, Vol: 5, No: 2:37.",,"<li>Alacam, S., Sencer, A. (2021), ""Using Blockchain Technology to Foster Collaboration among Shippers and Carriers in the Trucking Industry: A Design Science Research Approach"", Logistics, Vol: 5, No: 2:37.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_asli-sencer.html,"Schuur, P., Badur, B., Sencer, A. (2021), ""An explicit Nash Equilibrium for a Market Share Attraction Game"", Operations Research Perspectives, Vol: 8 (SCIE) .",,"<li>Schuur, P., Badur, B., Sencer, A. (2021), ""An explicit Nash Equilibrium for a Market Share Attraction Game"", Operations Research Perspectives, Vol: 8 (SCIE) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_asli-sencer.html,"Sencer, A., Ozturan, M., Kimiloglu, H (2015), ""A Web 2.0 Supported Business Process Management Environment for Collaborative Research"", International Journal of Information Engineering and Electronic Business, Vol: 7, No: 1, pp. 8-17.",,"<li>Sencer, A., Ozturan, M., Kimiloglu, H (2015), ""A Web 2.0 Supported Business Process Management Environment for Collaborative Research"", International Journal of Information Engineering and Electronic Business, Vol: 7, No: 1, pp. 8-17.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_asli-sencer.html,"Sencer, A., Basarir, B (2013), ""A Simulation Based Decision Support System for Workforce Management in Call Centers"", Simulation: Transactions of the Society for Modeling and Simulation International, Vol: 89, No: 4, pp. 481-497 (SCIE) .",,"<li>Sencer, A., Basarir, B (2013), ""A Simulation Based Decision Support System for Workforce Management in Call Centers"", Simulation: Transactions of the Society for Modeling and Simulation International, Vol: 89, No: 4, pp. 481-497 (SCIE) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_asli-sencer.html,"Cingil I., Ozturan, M., Erdem, A.S. (2012), ""A Decision Support System for Evaluation of Business Process Management Systems"",  Information, accepted for publication., Vol: 15, No: 2, pp. 537-556 (SCIE) .",,"<li>Cingil I., Ozturan, M., Erdem, A.S. (2012), ""A Decision Support System for Evaluation of Business Process Management Systems"",  Information, accepted for publication., Vol: 15, No: 2, pp. 537-556 (SCIE) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_asli-sencer.html,"Erdem, A.S., Gocen, E. (2012), ""Development of a Decision Support System for Supplier Evaluation and Order Allocation"", Expert Systems with Applications, accepted for publication, Vol: 39, No: 2012, pp. 4927-4937 (SCIE) .",,"<li>Erdem, A.S., Gocen, E. (2012), ""Development of a Decision Support System for Supplier Evaluation and Order Allocation"", Expert Systems with Applications, accepted for publication, Vol: 39, No: 2012, pp. 4927-4937 (SCIE) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_asli-sencer.html,"Kimiloglu, H., Ozturan, M, Erdem, A.S. (2012), ""Collaborative Research: Opinions and IT Utilization Potential"", Management Research Review, Vol: 35, No: 12, pp. 1134-1152.",,"<li>Kimiloglu, H., Ozturan, M, Erdem, A.S. (2012), ""Collaborative Research: Opinions and IT Utilization Potential"", Management Research Review, Vol: 35, No: 12, pp. 1134-1152.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_asli-sencer.html,"Erdem, A.S., Fadiloglu, M.M., Ozekici, S. (2006), ""An EOQ Model with Multiple Vendors and Random Yield"", Naval Research Logistics, Vol: 53, pp. 101-114 (SCIE) .",,"<li>Erdem, A.S., Fadiloglu, M.M., Ozekici, S. (2006), ""An EOQ Model with Multiple Vendors and Random Yield"", Naval Research Logistics, Vol: 53, pp. 101-114 (SCIE) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_asli-sencer.html,"Erdem, A.S., Ozekici, S. (2002), ""Inventory Models with Random Yield in a Random Environment"", International Journal of Production Economics International Journal of Production Economics, Vol: 78, pp. 239-253 (SCIE) .",,"<li>Erdem, A.S., Ozekici, S. (2002), ""Inventory Models with Random Yield in a Random Environment"", International Journal of Production Economics International Journal of Production Economics, Vol: 78, pp. 239-253 (SCIE) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_asli-sencer.html,"Grubbstrom, R.W., Erdem, A.S. (1999), ""The EOQ with Backlogging Derived without Derivatives"", International Journal of Production Economics, Vol: 59, pp. 529-530 (SCIE) .",,"<li>Grubbstrom, R.W., Erdem, A.S. (1999), ""The EOQ with Backlogging Derived without Derivatives"", International Journal of Production Economics, Vol: 59, pp. 529-530 (SCIE) .<br/> </li>",field-name-field-international-article
mis.bogazici.edu.tr_content_asli-sencer.html,None,,,field-name-field-books-book
mis.bogazici.edu.tr_content_asli-sencer.html,"Erdem, A.S., Özturan, M., Cingil İ., Kanalıcı, İ. (2009), ""İş Süreçleri Yazılımları İçin Bir Değerlendirme Modeli Tasarımı"", neri: Marmara Üniversitesi Sosyal Bilimler Enstitüsü Hakemli Dergisi, Cilt: 8, Sayı: 32, ss. 15-26.",,"<li>Erdem, A.S., Özturan, M., Cingil İ., Kanalıcı, İ. (2009), ""İş Süreçleri Yazılımları İçin Bir Değerlendirme Modeli Tasarımı"", neri: Marmara Üniversitesi Sosyal Bilimler Enstitüsü Hakemli Dergisi, Cilt: 8, Sayı: 32, ss. 15-26.</li>",field-name-field-national-articles
mis.bogazici.edu.tr_content_asli-sencer.html,"Erdem, A.S., Alaçam, S. (2007), ""Simulation Modeling for Call Center Management: A Case Study in a Private Bank"", Yönetim: İstanbul Üniversitesi İşletme Fakültesi İşletme İktisadi Enstitüsü Dergisi, Cilt: 18, Sayı: 58, ss. 3-11.",,"<li>Erdem, A.S., Alaçam, S. (2007), ""Simulation Modeling for Call Center Management: A Case Study in a Private Bank"", Yönetim: İstanbul Üniversitesi İşletme Fakültesi İşletme İktisadi Enstitüsü Dergisi, Cilt: 18, Sayı: 58, ss. 3-11.<br/> </li>",field-name-field-national-articles
mis.bogazici.edu.tr_content_asli-sencer.html,None,,,field-name-field-international-abstracts
mis.bogazici.edu.tr_content_asli-sencer.html,None,,,field-name-field-national-abstracts
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,Prof. Dr.,,,field-name-field-body-computed
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,zhltnrkl@gmail.com,,,field-name-field-email
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,+90 (212) 359 7181,,,field-name-field-phone-number
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,None,,,field-name-field-website
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Education:Undergraduate:Istanbul Technical Uni.,Electronics and Communication Eng.M.A.:Istanbul Technical Uni.,Control and Computer Eng.Ph.D:Istanbul Uni.,Business Administration (Management and Organization)",,,field-name-field-education
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,Courses Taught:MIS 346 - Enterprise Information SystemsMIS 492 - ProjectMIS 579 - Graduate SeminarMIS 580 - Business Perspectives on Global IS Success & FailureMIS 651 - Soft Computing for Enterprise Knowledge ManagementMIS 700 - Graduate Seminar,,,field-name-field-courses-taught
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,Research Interests:Information Systems DevelopmentInformation Systems ManagementSystems Success and Failuree-LearningHealth Information SystemsWeb-Based Information Systems,,,field-name-field-research-interests
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Tasoluk, Berker, and Zuhal Tanrikulu. ""A Novel Hybrid Algorithm Based on Word and Method Ranking for Password Security."" International journal of computer science and network security: IJCSNS 23, no. 3 (2023): 161-168.",,"<li style=""margin-bottom:11px"">Tasoluk, Berker, and Zuhal Tanrikulu. ""A Novel Hybrid Algorithm Based on Word and Method Ranking for Password Security."" International journal of computer science and network security: IJCSNS 23, no. 3 (2023): 161-168.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Taşoluk, B., Tanrıkulu, Z. (2023), “The Performance Comparison of a Brute-Force Password Cracking Algorithm using Regular Functions and Generator Functions in Python”, International Journal of Security, Privacy and Trust Management (IJSPTM), Vol. 12, No. 2, ISSN 2277-5498.",,"<li style=""margin-bottom:11px""><span><span><span><span><span><span>Taşoluk, B., Tanrıkulu, Z. (2023), “The Performance Comparison of a Brute-Force Password Cracking Algorithm using Regular Functions and Generator Functions in Python”, International Journal of Security, Privacy and Trust Management (IJSPTM), Vol. 12, No. 2, ISSN 2277-5498.</span></span></span></span></span></span></li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Coskun, A., Tanrıkulu, Z. (2021), ""Digital Innovations-Driven Business Model Regeneration: A Process Model"", Technology in Society, Vol: 64, No: 2021, 101461.https://doi.org/10.1016/j.techsoc.2020.101461(SSCI) .",https://doi.org/10.1016/j.techsoc.2020.101461,"<li>Coskun, A., Tanrıkulu, Z. (2021), ""Digital Innovations-Driven Business Model Regeneration: A Process Model"", Technology in Society, Vol: 64, No: 2021, 101461. <a href=""https://doi.org/10.1016/j.techsoc.2020.101461"">https://doi.org/10.1016/j.techsoc.2020.101461</a> (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Coskun, A., Tanrıkulu, Z. (2021), ""m-Universities: Critical Sustainability Factors"", Sage Open, Vol: 11, No: 1.https://doi.org/10.1177/2158244021999388(SSCI) .",https://doi.org/10.1177/2158244021999388,"<li>Coskun, A., Tanrıkulu, Z. (2021), ""m-Universities: Critical Sustainability Factors"", Sage Open, Vol: 11, No: 1. <a href=""https://doi.org/10.1177/2158244021999388"">https://doi.org/10.1177/2158244021999388</a> (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Coskun, A., Tanrikulu, Z. (2020), ""The Applications of Intelligent System Technologies in Service Processes"", International Journal of Innovative Technology and Exploring Engineering, Vol: 9, No: 4, pp. 2276-2283.",,"<li>Coskun, A., Tanrikulu, Z. (2020), ""The Applications of Intelligent System Technologies in Service Processes"", International Journal of Innovative Technology and Exploring Engineering, Vol: 9, No: 4, pp. 2276-2283.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Coskun, A., Tanrikulu, Z. (2019), ""Intelligent Interactive Voice Response Systems and Customer Satisfaction"", International Journal of Advanced Trends in Computer Science and Engineering, Vol: 8, No: 1, pp. 4-11 (Scopus).",,"<li>Coskun, A., Tanrikulu, Z. (2019), ""Intelligent Interactive Voice Response Systems and Customer Satisfaction"", International Journal of Advanced Trends in Computer Science and Engineering, Vol: 8, No: 1, pp. 4-11 (Scopus).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Coskun, A., Tanrikulu, Z. (2017), ""Technological Sustainability of Mobile Learning"", The Online Journal of Science and Technology, Vol: 7, No: 3, pp. 89-97.",,"<li>Coskun, A., Tanrikulu, Z. (2017), ""Technological Sustainability of Mobile Learning"", The Online Journal of Science and Technology, Vol: 7, No: 3, pp. 89-97.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Yilmaz, İ.G., Aygün, D., Tanrikulu, Z. (2017), ""Social Media’s Perspective on Industry 4.0: A Twitter Analysis."", Social Networking, Vol: 6, pp. 251-261.",,"<li>Yilmaz, İ.G., Aygün, D., Tanrikulu, Z. (2017), ""Social Media’s Perspective on Industry 4.0: A Twitter Analysis."", Social Networking, Vol: 6, pp. 251-261.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Aydogdu, Y., Tanrikulu, Z. (2013), ""Corporate E-Learning Success Model Development by Using Data Mining Methodologies"", Education and Science, Vol: 38, No: 170, pp. 97-113 (SSCI) .",,"<li>Aydogdu, Y., Tanrikulu, Z. (2013), ""Corporate E-Learning Success Model Development by Using Data Mining Methodologies"", Education and Science, Vol: 38, No: 170, pp. 97-113 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Dogan, N., Tanrikulu, Z. (2012), ""A Comparative Analysis Of Classification Algorithms in Data Mining For Accuracy, Speed And Robustness"", Information Technology and Management, DOI: 10.1007/s10799-012-0135-8 (SSCI-SCIE) .",,"<li>Dogan, N., Tanrikulu, Z. (2012), ""A Comparative Analysis Of Classification Algorithms in Data Mining For Accuracy, Speed And Robustness"", Information Technology and Management, DOI: 10.1007/s10799-012-0135-8 (SSCI-SCIE) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Tanrıkulu, Z., Ozturan, M. (2012), ""Farmers’ Beliefs about Using Mobile Devices for Livestock Management: Case of Turkey"", Journal of Animal and Veterinary Advances, Vol: 11, No: 10, pp. 1546-1551 (SCIE) .",,"<li>Tanrıkulu, Z., Ozturan, M. (2012), ""Farmers’ Beliefs about Using Mobile Devices for Livestock Management: Case of Turkey"", Journal of Animal and Veterinary Advances, Vol: 11, No: 10, pp. 1546-1551 (SCIE) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Kok, A., Tanrikulu, Z. (2011), ""A Grid-Development for the Learning and Teaching Practice in Second Life"", Turkish Online Journal of Distance Education, Vol: 12, No: 3-2, pp. 50-66.",,"<li>Kok, A., Tanrikulu, Z. (2011), ""A Grid-Development for the Learning and Teaching Practice in Second Life"", Turkish Online Journal of Distance Education, Vol: 12, No: 3-2, pp. 50-66.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Aykol, M.M., Tanrikulu, Z. (2011), ""Effects of Software Manager Profile on Maturity Level of Software Development Process"", International Review of Computers and Software, Vol: 6, No: 5, pp. 505-511.",,"<li>Aykol, M.M., Tanrikulu, Z. (2011), ""Effects of Software Manager Profile on Maturity Level of Software Development Process"", International Review of Computers and Software, Vol: 6, No: 5, pp. 505-511.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Tanrikulu, Z., Ozcer, T. (2011), ""Standardization of Information Systems Development Process and Banking Industry Adaptations"", International Journal of Software Engineering and Applications, Vol: 2, No: 2, pp. 1-12.",,"<li>Tanrikulu, Z., Ozcer, T. (2011), ""Standardization of Information Systems Development Process and Banking Industry Adaptations"", International Journal of Software Engineering and Applications, Vol: 2, No: 2, pp. 1-12.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Tasoluk, B., Tanrikulu, Z. (2011), ""A Weakest Chain Approach To Assessing the Overall Effectiveness of the 802.11 Wireless Network Security"", International Journal of Wireless and Mobile Networks, Vol: 3, No: 1, pp. 1-8.",,"<li>Tasoluk, B., Tanrikulu, Z. (2011), ""A Weakest Chain Approach To Assessing the Overall Effectiveness of the 802.11 Wireless Network Security"", International Journal of Wireless and Mobile Networks, Vol: 3, No: 1, pp. 1-8.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Tanrikulu, Z. (2006), ""A Comparative Analysis of Website Features in The Healthcare Sector"", International Review on Computers and Software, Vol: 1, No: 1, pp. 59-67.",,"<li>Tanrikulu, Z. (2006), ""A Comparative Analysis of Website Features in The Healthcare Sector"", International Review on Computers and Software, Vol: 1, No: 1, pp. 59-67.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Tanrikulu, Z. (2006), ""MISESS: Web-based Examination, Evaluation and Guidance"", EDUCAUSE Quarterly, Vol: 29, No: 1, pp. 43-54.",,"<li>Tanrikulu, Z. (2006), ""MISESS: Web-based Examination, Evaluation and Guidance"", EDUCAUSE Quarterly, Vol: 29, No: 1, pp. 43-54.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,None,,,field-name-field-books-book
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Tanrıkulu, Z. (2004), ""Bilişim Sistemi Geliştirme Projelerinin Yönetimi, Karşılaşılan Sorunlar ve Çözüm Önerileri"", Yönetim: İstanbul Üniversitesi İşletme Fakültesi İşletme İktisadi Enstitüsü Dergisi, Cilt: 15, Sayı: 48, ss. 38-50.",,"<li>Tanrıkulu, Z. (2004), ""Bilişim Sistemi Geliştirme Projelerinin Yönetimi, Karşılaşılan Sorunlar ve Çözüm Önerileri"", Yönetim: İstanbul Üniversitesi İşletme Fakültesi İşletme İktisadi Enstitüsü Dergisi, Cilt: 15, Sayı: 48, ss. 38-50.</li>",field-name-field-national-articles
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,"Tanrıkulu, Z. (2004), ""Yüksek Öğrenim Derslerinde Web Desteğinin Öğrenciler Üzerindeki Etkileri"", Pamukkale Üniversitesi Egitim Fakültesi Dergisi, Cilt: 15, ss. 3-6.",,"<li>Tanrıkulu, Z. (2004), ""Yüksek Öğrenim Derslerinde Web Desteğinin Öğrenciler Üzerindeki Etkileri"", Pamukkale Üniversitesi Egitim Fakültesi Dergisi, Cilt: 15, ss. 3-6.</li>",field-name-field-national-articles
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,None,,,field-name-field-international-abstracts
mis.bogazici.edu.tr_content_zuhal-tanrikulu.html,None,,,field-name-field-national-abstracts
mis.bogazici.edu.tr_content_ali-tukel.html,Dr.,,,field-name-field-body-computed
mis.bogazici.edu.tr_content_ali-tukel.html,ali.tukel@bogazici.edu.tr,,,field-name-field-email
mis.bogazici.edu.tr_content_ali-tukel.html,+90 (212) 359 6944B218,,,field-name-field-phone-number
